fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year_x,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,rank,studio,lifetime_gross,year_y
titles01/tt1220719,tt1220719,ipman,ip man,http://www.imdb.com/title/tt1220719/,8.1,101486.0,6360.0,2008.0,video.movie,12,10,13,406,129,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389,WGUSA,2679437,2016
titles02/index.html.6525,tt1386932,ipman,ip man,http://www.imdb.com/title/tt1386932/,7.6,42747.0,6480.0,2010.0,video.movie,3,9,4,7,84,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389,WGUSA,2679437,2016
titles02/index.html.6550,tt2888046,ipman,ip man,http://www.imdb.com/title/tt2888046/,,,,2015.0,video.movie,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6389,WGUSA,2679437,2016
titles01/tt1291584,tt1291584,warrior,warrior,http://www.imdb.com/title/tt1291584/,8.3,220357.0,8400.0,2011.0,video.movie,2,10,44,1903,432,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4121,LGF,13657115,2011
titles01/tt1345836,tt1345836,thedarkknightrises,the dark knight rises,http://www.imdb.com/title/tt1345836/,8.6,758626.0,9900.0,2012.0,video.movie,28,64,131,22240,2576,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,WB,448139099,2012
titles01/tt1375666,tt1375666,inception,inception,http://www.imdb.com/title/tt1375666/,8.8,942259.0,8880.0,2010.0,video.movie,83,110,135,10101,2450,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,WB,292576195,2010
titles01/tt1392214,tt1392214,prisoners,prisoners,http://www.imdb.com/title/tt1392214/,8.1,184698.0,9180.0,2013.0,video.movie,6,15,57,1558,445,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1310,WB,61002302,2013
titles01/tt1454029,tt1454029,thehelp,the help,http://www.imdb.com/title/tt1454029/,8.1,220355.0,8760.0,2011.0,video.movie,46,68,67,4565,391,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,BV,169708112,2011
titles01/tt1454468,tt1454468,gravity,gravity,http://www.imdb.com/title/tt1454468/,8.1,341562.0,5460.0,2013.0,video.movie,104,75,79,4911,1556,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,97,WB,274092705,2013
titles01/tt1504320,tt1504320,thekingsspeech,the king s speech,http://www.imdb.com/title/tt1504320/,8.1,325645.0,7080.0,2010.0,video.movie,86,104,27,5060,592,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,Wein.,138797449,2010
titles01/tt1798709,tt1798709,her,her,http://www.imdb.com/title/tt1798709/,8.3,98365.0,7560.0,2013.0,video.movie,42,58,63,2297,389,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2921,WB,25568251,2013
titles01/tt1853728,tt1853728,djangounchained,django unchained,http://www.imdb.com/title/tt1853728/,8.5,568296.0,9900.0,2012.0,video.movie,36,58,108,7971,1012,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,Wein.,162805434,2012
titles01/tt2024544,tt2024544,yearsaslave,years a slave,http://www.imdb.com/title/tt2024544/,8.3,161237.0,8040.0,2013.0,video.movie,131,137,88,351,455,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,FoxS,56671993,2013
titles02/index.html.1001,tt0119167,funnygames,funny games,http://www.imdb.com/title/tt0119167/,7.6,32584.0,6480.0,1997.0,video.movie,4,5,9,148,281,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7312,WIP,1294919,2008
titles02/index.html.1020,tt0090756,bluevelvet,blue velvet,http://www.imdb.com/title/tt0090756/,7.8,100580.0,7200.0,1986.0,video.movie,22,11,64,867,653,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4849,DEG,8551228,1986
titles02/index.html.1047,tt0171804,boysdontcry,boys don t cry,http://www.imdb.com/title/tt0171804/,7.6,63699.0,7080.0,1999.0,video.movie,47,27,19,509,423,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404,FoxS,11540607,1999
titles02/index.html.1103,tt0955308,robinhood,robin hood,http://www.imdb.com/title/tt0955308/,6.7,166816.0,8400.0,2010.0,video.movie,1,11,106,561,530,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,Uni.,105269730,2010
titles02/index.html.33,tt0013556,robinhood,robin hood,http://www.imdb.com/title/tt0013556/,7.8,1271.0,8580.0,1922.0,video.movie,1,0,9,2,19,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,634,Uni.,105269730,2010
titles02/index.html.6165,tt0070608,robinhood,robin hood,http://www.imdb.com/title/tt0070608/,7.6,55351.0,4980.0,1973.0,video.movie,1,1,33,0,114,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,Uni.,105269730,2010
titles03/index.html.706,tt0047706,robinhood,robin hood tv series,http://www.imdb.com/title/tt0047706/,7.7,411.0,1800.0,1960.0,video.tv,0,0,6,6,26,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,Uni.,105269730,2010
titles02/index.html.1105,tt0472043,apocalypto,apocalypto,http://www.imdb.com/title/tt0472043/,7.8,193604.0,8340.0,2006.0,video.movie,7,14,29,404,1022,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,BV,50866635,2006
titles02/index.html.119,tt0047437,sabrina,sabrina,http://www.imdb.com/title/tt0047437/,7.8,33551.0,6780.0,1954.0,video.movie,6,7,159,2,133,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1527,Par.,53672080,1995
titles04/index.html.5424,tt0114319,sabrina,sabrina,http://www.imdb.com/title/tt0114319/,6.2,25396.0,7620.0,1995.0,video.movie,1,4,30,5,110,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,Par.,53672080,1995
titles02/index.html.1194,tt0048021,rififi,rififi,http://www.imdb.com/title/tt0048021/,8.2,14719.0,7320.0,1955.0,video.movie,5,1,13,35,94,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8721,UMPO,460226,1956
titles02/index.html.1194,tt0048021,rififi,rififi,http://www.imdb.com/title/tt0048021/,8.2,14719.0,7320.0,1955.0,video.movie,5,1,13,35,94,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11742,Rialto,57749,2015
titles02/index.html.1220,tt0278731,spider,spider,http://www.imdb.com/title/tt0278731/,6.9,25733.0,5880.0,2002.0,video.movie,12,22,69,172,205,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,SPC,1642483,2002
titles02/index.html.123,tt0079522,manhattan,manhattan,http://www.imdb.com/title/tt0079522/,8.0,83078.0,5760.0,1979.0,video.movie,19,14,43,35,216,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2059,MGM,39946780,1979
titles02/index.html.1251,tt0082432,gallipoli,gallipoli,http://www.imdb.com/title/tt0082432/,7.6,24493.0,6600.0,1981.0,video.movie,11,5,30,86,108,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5436,Par.,5732587,1981
titles02/index.html.1303,tt0478304,thetreeoflife,the tree of life,http://www.imdb.com/title/tt0478304/,6.7,108560.0,8340.0,2011.0,video.movie,61,50,75,3908,932,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159,FoxS,13303319,2011
titles02/index.html.1362,tt0154506,following,following,http://www.imdb.com/title/tt0154506/,7.6,48309.0,4140.0,1998.0,video.movie,5,4,19,577,144,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12040,Zeit.,48482,1999
titles02/index.html.1363,tt0465538,michaelclayton,michael clayton,http://www.imdb.com/title/tt0465538/,7.3,113526.0,7140.0,2007.0,video.movie,19,60,53,798,352,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1692,WB,49033882,2007
titles02/index.html.1422,tt0108399,trueromance,true romance,http://www.imdb.com/title/tt0108399/,8.0,130834.0,7200.0,1993.0,video.movie,1,6,39,921,424,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4309,WB,12281551,1993
titles02/index.html.1444,tt0054331,spartacus,spartacus,http://www.imdb.com/title/tt0054331/,8.0,81588.0,11820.0,1960.0,video.movie,6,9,55,415,256,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6873,Uni.,1830650,1960
titles04/index.html.8219,tt0361240,spartacus,spartacus tv movie,http://www.imdb.com/title/tt0361240/,6.9,4246.0,10440.0,2004.0,video.movie,1,5,2,26,39,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6873,Uni.,1830650,1960
titles02/index.html.1450,tt0108358,tombstone,tombstone,http://www.imdb.com/title/tt0108358/,7.9,75804.0,7800.0,1993.0,video.movie,0,0,50,294,423,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,BV,56505065,1993
titles02/index.html.147,tt0425210,luckynumberslevin,lucky number slevin,http://www.imdb.com/title/tt0425210/,7.8,215991.0,6600.0,2006.0,video.movie,4,3,65,279,492,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3148,MGM/W,22495466,2006
titles02/index.html.1475,tt0206634,childrenofmen,children of men,http://www.imdb.com/title/tt0206634/,7.9,294420.0,6540.0,2006.0,video.movie,28,29,47,1636,1154,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2295,Uni.,35552383,2006
titles02/index.html.1523,tt1605783,midnightinparis,midnight in paris,http://www.imdb.com/title/tt1605783/,7.7,221572.0,5640.0,2011.0,video.movie,18,52,74,3729,460,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1437,SPC,56817045,2011
titles02/index.html.1526,tt2334873,bluejasmine,blue jasmine,http://www.imdb.com/title/tt2334873/,7.4,74652.0,5880.0,2013.0,video.movie,26,35,22,2322,286,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417,SPC,33405481,2013
titles02/index.html.1531,tt0084352,montypythonliveatthehollywoodbowl,monty python live at the hollywood bowl,http://www.imdb.com/title/tt0084352/,7.9,9838.0,4620.0,1982.0,video.movie,0,0,11,0,22,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9175,Col.,327958,1982
titles02/index.html.1533,tt0218839,bestinshow,best in show,http://www.imdb.com/title/tt0218839/,7.5,39785.0,5400.0,2000.0,video.movie,13,10,33,566,332,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3511,WB,18715392,2000
titles02/index.html.1560,tt0301357,goodbyelenin,good bye lenin,http://www.imdb.com/title/tt0301357/,7.8,91044.0,7260.0,2003.0,video.movie,32,14,37,33,220,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5877,SPC,4064200,2004
titles02/index.html.1579,tt0071129,amarcord,amarcord,http://www.imdb.com/title/tt0071129/,8.0,23480.0,7380.0,1973.0,video.movie,16,8,32,73,96,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10597,Jan.,125493,1973
titles02/index.html.1585,tt0081554,stardustmemories,stardust memories,http://www.imdb.com/title/tt0081554/,7.5,12779.0,5340.0,1980.0,video.movie,0,0,13,76,98,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581,UA,10389003,1980
titles02/index.html.1587,tt0088184,strangerthanparadise,stranger than paradise,http://www.imdb.com/title/tt0088184/,7.6,19517.0,5340.0,1984.0,video.movie,7,2,25,72,90,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,Gold.,2436000,1984
titles02/index.html.1588,tt0102536,nightonearth,night on earth,http://www.imdb.com/title/tt0102536/,7.8,30604.0,7740.0,1991.0,video.movie,1,0,25,21,87,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6766,FL,2015810,1992
titles02/index.html.1607,tt0116922,losthighway,lost highway,http://www.imdb.com/title/tt0116922/,7.7,76443.0,8040.0,1997.0,video.movie,0,0,36,238,433,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6012,Oct.,3675201,1997
titles02/index.html.1608,tt0235198,audition,audition,http://www.imdb.com/title/tt0235198/,7.3,44241.0,6900.0,1999.0,video.movie,3,2,17,275,390,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10522,Vita.,131296,2001
titles02/index.html.1612,tt0085333,christine,christine,http://www.imdb.com/title/tt0085333/,6.6,38714.0,6600.0,1983.0,video.movie,0,0,31,217,201,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3289,Col.,21017849,1983
titles02/index.html.1612,tt0085333,christine,christine,http://www.imdb.com/title/tt0085333/,6.6,38714.0,6600.0,1983.0,video.movie,0,0,31,217,201,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9329,Orch.,298525,2016
titles02/index.html.1616,tt1077368,darkshadows,dark shadows,http://www.imdb.com/title/tt1077368/,6.3,147014.0,6780.0,2012.0,video.movie,2,9,94,3512,460,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,946,WB,79727149,2012
titles03/index.html.1081,tt0059978,darkshadows,dark shadows tv series,http://www.imdb.com/title/tt0059978/,8.1,2144.0,1800.0,1971.0,video.tv,0,1,63,970,53,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,946,WB,79727149,2012
titles02/index.html.1667,tt0870111,frostnixon,frost nixon,http://www.imdb.com/title/tt0870111/,7.8,76863.0,7320.0,2008.0,video.movie,16,48,80,83,234,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3525,Uni.,18622031,2008
titles02/index.html.1694,tt0108188,sonatine,sonatine,http://www.imdb.com/title/tt0108188/,7.6,10791.0,5640.0,1993.0,video.movie,4,1,7,42,76,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11717,Roll.,58834,1998
titles02/index.html.1697,tt0104815,elmariachi,el mariachi,http://www.imdb.com/title/tt0104815/,7.0,41910.0,4860.0,1992.0,video.movie,6,4,25,98,125,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6740,Col.,2040920,1993
titles02/index.html.1701,tt0399146,ahistoryofviolence,a history of violence,http://www.imdb.com/title/tt0399146/,7.5,154987.0,5760.0,2005.0,video.movie,35,34,24,919,1100,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2549,NL,31504633,2005
titles02/index.html.1721,tt0443272,lincoln,lincoln,http://www.imdb.com/title/tt0443272/,7.5,146016.0,9000.0,2012.0,video.movie,63,115,70,74,638,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,BV,182207973,2012
titles02/index.html.1724,tt0119485,kundun,kundun,http://www.imdb.com/title/tt0119485/,7.1,18709.0,8040.0,1997.0,video.movie,5,4,25,83,114,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5454,BV,5684789,1997
titles02/index.html.1726,tt0034167,sergeantyork,sergeant york,http://www.imdb.com/title/tt0034167/,7.8,10521.0,8040.0,1941.0,video.movie,3,9,16,18,84,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3766,WB,16361885,1941
titles02/index.html.1755,tt0393109,brick,brick,http://www.imdb.com/title/tt0393109/,7.5,71942.0,6600.0,2005.0,video.movie,10,14,49,1042,398,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6714,Focus,2075743,2006
titles02/index.html.1757,tt0842929,paranoidpark,paranoid park,http://www.imdb.com/title/tt0842929/,6.7,22245.0,5100.0,2007.0,video.movie,5,4,16,133,101,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8655,IFC,486767,2008
titles02/index.html.1758,tt0112688,clockers,clockers,http://www.imdb.com/title/tt0112688/,6.9,14368.0,7680.0,1995.0,video.movie,1,4,42,103,77,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4196,Uni.,13071518,1995
titles02/index.html.1806,tt0427944,thankyouforsmoking,thank you for smoking,http://www.imdb.com/title/tt0427944/,7.7,166413.0,5520.0,2005.0,video.movie,10,18,85,500,312,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,FoxS,24793509,2006
titles02/index.html.1808,tt0128445,rushmore,rushmore,http://www.imdb.com/title/tt0128445/,7.8,103560.0,5580.0,1998.0,video.movie,14,11,19,694,623,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689,BV,17105219,1998
titles02/index.html.1830,tt0881934,thekillingofjohnlennon,the killing of john lennon,http://www.imdb.com/title/tt0881934/,6.3,1190.0,6840.0,2006.0,video.movie,1,1,3,5,27,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14642,IFC,6975,2008
titles02/index.html.1835,tt1020558,centurion,centurion,http://www.imdb.com/title/tt1020558/,6.4,51500.0,5820.0,2010.0,video.movie,0,0,13,823,176,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10620,Magn.,123570,2010
titles02/index.html.1870,tt0906665,sukiyakiwesterndjango,sukiyaki western django,http://www.imdb.com/title/tt0906665/,6.3,11600.0,7260.0,2007.0,video.movie,5,4,7,152,69,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11960,First,50659,2008
titles02/index.html.1892,tt0498380,lettersfromiwojima,letters from iwo jima,http://www.imdb.com/title/tt0498380/,8.0,112624.0,8460.0,2006.0,video.movie,26,19,66,324,307,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4106,WB,13756082,2006
titles02/index.html.1896,tt0097441,glory,glory,http://www.imdb.com/title/tt0097441/,8.0,87681.0,7320.0,1989.0,video.movie,13,12,58,231,332,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2828,TriS,26828365,1989
titles02/index.html.1896,tt0097441,glory,glory,http://www.imdb.com/title/tt0097441/,8.0,87681.0,7320.0,1989.0,video.movie,13,12,58,231,332,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13459,FM,18415,2017
titles02/index.html.1898,tt0460989,thewindthatshakesthebarley,the wind that shakes the barley,http://www.imdb.com/title/tt0460989/,7.6,30641.0,7620.0,2006.0,video.movie,5,22,24,160,211,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6869,IFC,1836089,2007
titles02/index.html.1899,tt0107007,gettysburg,gettysburg,http://www.imdb.com/title/tt0107007/,7.7,19124.0,16260.0,1993.0,video.movie,0,0,35,59,244,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4513,NL,10769960,1993
titles02/index.html.19,tt0010040,daddylonglegs,daddy long legs,http://www.imdb.com/title/tt0010040/,7.9,997.0,5100.0,1919.0,video.movie,0,0,4,0,18,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13205,IFC,21766,2010
titles02/index.html.1900,tt0280491,bloodysunday,bloody sunday,http://www.imdb.com/title/tt0280491/,7.7,16640.0,6420.0,2002.0,video.movie,19,21,18,188,117,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8031,ParC,773228,2002
titles02/index.html.1919,tt0043137,winchester,winchester,http://www.imdb.com/title/tt0043137/,7.8,10108.0,5520.0,1950.0,video.movie,0,0,13,8,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2971,LGF,25091816,2018
titles02/index.html.1920,tt0060315,django,django,http://www.imdb.com/title/tt0060315/,7.3,14763.0,5520.0,1966.0,video.movie,0,0,11,310,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11767,UTMW,56556,2018
titles02/index.html.1920,tt0060315,django,django,http://www.imdb.com/title/tt0060315/,7.3,14763.0,5520.0,1966.0,video.movie,0,0,11,310,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12946,Rialto,25916,2012
titles02/index.html.1982,tt0086022,nostalghia,nostalghia,http://www.imdb.com/title/tt0086022/,8.2,8649.0,7500.0,1983.0,video.movie,3,1,14,22,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13426,KL,18846,2013
titles02/index.html.1983,tt0064793,passion,passion,http://www.imdb.com/title/tt0064793/,7.8,4360.0,6060.0,1969.0,video.movie,8,0,23,13,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11061,EOne,92181,2013
titles04/index.html.13130,tt1829012,passion,passion,http://www.imdb.com/title/tt1829012/,5.3,11976.0,6120.0,2012.0,video.movie,0,0,23,441,74,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11061,EOne,92181,2013
titles04/index.html.3569,tt0084481,passion,passion,http://www.imdb.com/title/tt0084481/,6.5,1372.0,5280.0,1982.0,video.movie,1,4,5,18,19,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11061,EOne,92181,2013
titles02/index.html.2034,tt0765429,americangangster,american gangster,http://www.imdb.com/title/tt0765429/,7.8,264349.0,9420.0,2007.0,video.movie,9,30,103,1108,440,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,Uni.,130164645,2007
titles02/index.html.2040,tt0243133,themanwhowasntthere,the man who wasn t there,http://www.imdb.com/title/tt0243133/,7.6,71870.0,6960.0,2001.0,video.movie,25,33,58,113,425,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5035,USA,7504257,2001
titles02/index.html.2040,tt0243133,themanwhowasntthere,the man who wasn t there,http://www.imdb.com/title/tt0243133/,7.6,71870.0,6960.0,2001.0,video.movie,25,33,58,113,425,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6493,Par.,2443487,1983
titles02/index.html.2060,tt0084805,tootsie,tootsie,http://www.imdb.com/title/tt0084805/,7.4,63675.0,6960.0,1982.0,video.movie,30,23,37,355,162,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,251,Col.,177200000,1982
titles02/index.html.2067,tt0069704,americangraffiti,american graffiti,http://www.imdb.com/title/tt0069704/,7.5,52962.0,6600.0,1973.0,video.movie,8,6,57,392,222,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,Uni.,115000000,1973
titles02/index.html.207,tt1022603,daysofsummer,days of summer,http://www.imdb.com/title/tt1022603/,7.8,273980.0,5700.0,2009.0,video.movie,10,22,96,29,453,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2481,FoxS,32391374,2009
titles02/index.html.2087,tt0069293,solaris,solaris,http://www.imdb.com/title/tt0069293/,8.1,38487.0,10020.0,1972.0,video.movie,2,4,20,44,216,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3935,Fox,14973382,2002
titles03/index.html.3511,tt0307479,solaris,solaris,http://www.imdb.com/title/tt0307479/,6.2,59036.0,5940.0,2002.0,video.movie,2,8,82,266,703,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3935,Fox,14973382,2002
titles02/index.html.2093,tt1182345,moon,moon,http://www.imdb.com/title/tt1182345/,8.0,186273.0,5820.0,2009.0,video.movie,21,20,27,2258,424,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5607,SPC,5010163,2009
