titles01/tt1130884,tt1130884,shutterisland,shutter island,http://www.imdb.com/title/tt1130884/,8.1,495936.0,8280.0,2010.0,video.movie,4,27,56,3907,884,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,128012934
titles01/tt1187043,tt1187043,idiots,idiots,http://www.imdb.com/title/tt1187043/,8.5,103975.0,10200.0,2009.0,video.movie,20,13,20,10,267,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6532874
titles01/tt1205489,tt1205489,grantorino,gran torino,http://www.imdb.com/title/tt1205489/,8.2,405722.0,6960.0,2008.0,video.movie,20,8,62,1349,815,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148095302
titles01/tt1291584,tt1291584,warrior,warrior,http://www.imdb.com/title/tt1291584/,8.3,220357.0,8400.0,2011.0,video.movie,2,10,44,1903,432,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13657115
titles01/tt1345836,tt1345836,thedarkknightrises,the dark knight rises,http://www.imdb.com/title/tt1345836/,8.6,758626.0,9900.0,2012.0,video.movie,28,64,131,22240,2576,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,448139099
titles01/tt1375666,tt1375666,inception,inception,http://www.imdb.com/title/tt1375666/,8.8,942259.0,8880.0,2010.0,video.movie,83,110,135,10101,2450,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,292576195
titles01/tt1392214,tt1392214,prisoners,prisoners,http://www.imdb.com/title/tt1392214/,8.1,184698.0,9180.0,2013.0,video.movie,6,15,57,1558,445,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61002302
titles01/tt1454029,tt1454029,thehelp,the help,http://www.imdb.com/title/tt1454029/,8.1,220355.0,8760.0,2011.0,video.movie,46,68,67,4565,391,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169708112
titles01/tt1454468,tt1454468,gravity,gravity,http://www.imdb.com/title/tt1454468/,8.1,341562.0,5460.0,2013.0,video.movie,104,75,79,4911,1556,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,274092705
titles01/tt1504320,tt1504320,thekingsspeech,the king s speech,http://www.imdb.com/title/tt1504320/,8.1,325645.0,7080.0,2010.0,video.movie,86,104,27,5060,592,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138797449
